N,P,K,temperature,humidity,ph,rainfall,label
28,60,22,30.086289,62.342545,6.193042,92.834656,pigeonpeas
68,39,24,20.17326,61.500941,6.409321,108.146344,maize
2,23,11,28.40337,91.230153,6.818823,113.502877,orange
17,17,35,20.348528,91.35742,6.472145,100.130102,pomegranate
10,14,14,25.946601,92.998486,7.084217,113.506471,orange
1,68,17,24.835832,65.365182,6.493099,46.537038,lentil
98,12,51,25.616838,83.507036,6.504131,48.899311,watermelon
14,45,21,29.238126,81.634164,6.554233,49.657193,mungbean
14,21,26,26.396343,95.416727,5.753633,155.111229,coconut
31,42,18,28.387028,85.566642,6.438643,50.229565,mungbean
7,7,34,28.667599,96.611433,6.256507,202.374639,coconut
11,52,20,27.458535,48.838008,6.612486,36.19563,mothbeans
32,46,17,28.169499,52.245207,7.592805,68.263748,mothbeans
52,61,51,31.087621,92.769916,6.119533,59.087933,papaya
3,22,25,27.370548,95.057667,5.992927,221.551673,coconut
81,40,42,23.976528,82.319993,5.974604,291.543497,rice
97,36,20,23.596408,61.274962,6.471058,104.901527,maize
86,9,55,25.910516,87.639319,6.480009,45.852203,watermelon
10,141,198,20.868633,82.697559,6.082625,71.490917,grapes
99,28,31,27.714008,59.9501,6.932294,192.463438,coffee
7,12,44,21.187904,88.157268,6.500621,106.623719,pomegranate
13,19,37,21.924034,91.149955,6.298092,109.863499,pomegranate
41,74,79,18.944053,16.817715,6.816204,96.766385,chickpea
64,41,25,22.873437,61.808588,6.210986,71.597355,maize
18,36,26,30.963214,48.700508,6.026856,67.997956,mango
38,17,44,19.759972,92.666577,6.225271,102.299184,pomegranate
34,49,22,28.592438,86.890912,6.537218,62.877461,mungbean
117,50,24,23.340291,80.762675,6.164252,100.236853,cotton
17,57,23,29.069585,86.612932,6.385197,42.311238,mungbean
61,47,17,20.054835,60.669364,6.669565,89.330423,maize
49,69,24,21.886979,19.693794,5.773352,145.62809,kidneybeans
27,60,24,27.34467,48.700071,5.574458,158.502874,pigeonpeas
68,46,36,24.486976,85.390495,6.746115,166.282239,jute
108,31,27,25.063181,61.830564,6.868126,154.481727,coffee
131,36,24,23.378907,82.110733,6.25014,86.361238,cotton
82,51,43,25.197102,77.921804,6.695307,152.899879,jute
115,36,16,24.160719,81.815054,6.556303,105.562258,cotton
5,49,19,26.683908,47.60639,5.187791,47.975668,mothbeans
117,12,53,26.817623,84.603406,6.379187,43.248241,watermelon
100,76,49,26.940502,82.160994,6.124137,104.109721,banana
28,77,22,28.611198,46.195415,5.573528,90.701695,pigeonpeas
68,45,19,24.905972,59.102589,6.747648,87.511327,maize
21,130,193,30.156345,84.698451,5.989919,71.175573,grapes
12,25,33,29.725514,49.31764,4.919483,70.753204,mango
72,55,38,25.577351,81.894112,6.116395,221.864192,rice
35,136,197,22.278023,91.311561,5.755402,121.781823,apple
100,73,50,27.6091,83.593108,6.065193,105.392317,banana
109,40,32,26.591065,53.435838,6.787333,186.646631,coffee
9,51,22,29.157465,48.638404,7.75198,33.513811,mothbeans
16,127,204,23.160556,91.172305,6.17524,103.906533,apple
0,45,20,28.511542,86.921511,6.454713,53.620027,mungbean
125,38,20,24.182967,82.189027,6.15042,83.258685,cotton
39,27,32,26.368871,94.024883,6.221374,187.064418,coconut
98,86,48,27.306808,80.568987,5.960204,99.716867,banana
124,49,20,24.260063,80.158749,6.32877,70.970782,cotton
11,140,202,22.411492,92.804237,6.198472,115.827671,apple
10,11,38,20.946727,90.042563,6.515209,100.308246,pomegranate
84,31,30,26.380766,61.88981,7.016441,158.491017,coffee
52,79,83,19.317204,17.43259,7.08184,96.965043,chickpea
32,27,11,24.743013,92.508451,6.94689,101.864279,orange
39,78,23,29.209761,65.644179,6.398855,74.747601,blackgram
132,46,19,24.720266,78.804015,6.362858,64.325463,cotton
47,80,85,17.808519,16.629302,7.069065,83.080042,chickpea
68,55,45,24.022228,82.772159,6.106051,248.936774,rice
85,49,44,23.612121,90.979902,6.649013,167.466352,jute
38,59,51,30.127018,91.919969,6.708336,55.945784,papaya
30,57,25,25.493688,54.54921,5.299202,181.003236,pigeonpeas
107,31,31,23.676141,59.358076,6.016756,199.412358,coffee
86,12,49,26.026004,84.516868,6.723718,48.590463,watermelon
49,61,79,20.731048,14.049436,6.83695,66.285248,chickpea
64,53,35,23.653838,81.848095,6.100287,285.264065,rice
5,9,6,23.284445,92.926104,7.605924,102.006621,orange
39,56,20,29.480821,64.936466,6.685584,73.031705,blackgram
94,71,48,26.742664,79.380776,6.317731,116.922572,banana
104,17,48,24.485127,85.315336,6.510739,47.501503,watermelon
27,68,21,24.804825,76.21418,5.783058,143.242263,pigeonpeas
124,45,24,25.102604,79.000162,6.495829,108.030041,cotton
99,38,38,24.509733,79.32786,7.141095,159.78919,jute
83,38,27,24.82717,61.211794,7.099553,181.815134,coffee
25,58,21,28.148668,85.007092,6.486179,57.334438,mungbean
106,88,49,26.503195,79.818687,5.775759,98.606006,banana
18,45,16,28.259655,87.381712,6.546561,57.899617,mungbean
79,58,36,24.253788,78.774221,6.797698,159.685797,jute
15,136,194,27.540222,81.313183,5.496495,67.026569,grapes
2,39,34,32.07561,51.990334,5.299993,76.594812,mango
106,15,54,28.330146,91.72965,6.772563,28.364732,muskmelon
16,124,204,22.241076,90.184797,5.717125,105.140737,apple
103,49,17,24.189604,80.186484,6.587567,65.560829,cotton
116,18,46,25.510198,84.368865,6.617542,40.256322,watermelon
90,16,29,24.683642,58.416853,6.691521,187.382231,coffee
39,64,20,25.104863,64.3129,6.648194,70.887329,lentil
30,11,11,21.523625,93.443132,7.408444,100.904593,orange
83,39,20,22.335005,63.479521,6.476218,107.570167,maize
44,67,54,30.301583,92.744641,6.232454,138.606686,papaya
10,19,35,20.415759,87.205393,5.900296,108.972985,pomegranate
35,53,47,31.907816,91.551925,6.314893,183.307074,papaya
13,27,33,31.850633,47.076442,5.944666,77.577477,mango
17,74,19,23.138404,64.716438,6.77575,56.478575,lentil
58,69,52,27.297547,92.736885,6.411153,96.114962,papaya
117,41,15,24.652218,78.04249,6.4473,74.442556,cotton
33,56,18,22.917467,65.629514,6.538071,57.266956,lentil
128,46,22,25.264794,79.867958,6.345954,96.223021,cotton
21,11,37,21.660905,89.349512,6.46766,106.338498,pomegranate
11,15,33,26.294266,94.371882,5.922999,192.95674,coconut
63,50,24,22.25671,61.170688,6.538128,88.365611,maize
61,57,41,23.48559,81.502119,6.416034,291.854194,rice
87,37,35,26.129227,82.905461,6.671196,163.024379,jute
1,46,21,27.542047,47.257718,4.916462,59.409293,mothbeans
17,20,30,31.436124,51.107371,6.162504,75.495851,mango
11,142,199,26.369715,82.596115,6.029439,68.196181,grapes
132,45,19,23.701942,80.271994,6.254532,97.565365,cotton
12,21,32,27.285281,94.728977,6.003836,188.004356,coconut
66,36,20,21.233297,61.873333,6.075378,63.659796,maize
118,19,52,28.109538,91.525353,6.439369,29.107518,muskmelon
88,13,46,28.581737,90.861827,6.743472,24.183689,muskmelon
27,20,7,24.065161,93.574957,7.062583,119.919821,orange
27,52,24,28.596706,44.849674,4.94177,31.226722,mothbeans
25,42,23,27.964676,84.487579,6.439425,47.89083,mungbean
129,39,23,24.83449,82.67415,6.434026,92.697184,cotton
25,12,12,27.139822,94.160319,7.113511,114.515178,orange
35,27,31,31.802692,49.903977,5.755069,86.761688,mango
96,47,38,21.203043,82.626832,5.880214,292.779855,rice
84,50,15,23.717387,58.915303,6.213707,65.343846,maize
20,68,18,25.958345,47.552955,6.170459,165.22531,pigeonpeas
38,21,34,29.15684,49.717616,6.136117,85.87033,mango
23,58,76,19.300848,16.465657,7.187712,86.022787,chickpea
98,18,31,25.619744,64.997384,7.284065,186.32631,coffee
3,15,12,26.68018,92.132551,6.875978,100.932718,orange
24,17,34,32.029515,44.599429,6.043634,93.302843,mango
28,129,192,28.449162,81.369521,6.235043,65.942431,grapes
84,41,35,22.567467,81.806594,6.349857,218.682461,rice
104,83,48,27.807447,80.243833,6.135588,117.286663,banana
90,51,43,23.419354,82.299424,6.60814,154.414125,jute
102,87,47,27.17889,79.492162,6.147191,110.328335,banana
23,73,19,27.303796,51.950873,5.981885,159.280272,pigeonpeas
13,18,7,22.142705,93.338593,6.476422,117.944083,orange
45,55,81,18.917618,20.225039,6.968917,89.991143,chickpea
100,7,47,25.30183,80.907753,6.394971,47.935912,watermelon
10,79,17,26.594424,62.917167,7.020303,72.642684,lentil
92,51,42,25.960761,71.773943,6.801495,167.233657,jute
11,79,21,22.356458,64.095285,6.835107,53.421839,lentil
22,125,195,22.207352,92.815459,5.794148,120.421512,apple
107,31,31,24.38578,58.212078,6.77732,167.626393,coffee
5,37,19,28.597704,85.189699,6.586833,41.291434,mungbean
21,68,22,18.610887,19.656383,5.669474,99.061888,kidneybeans
71,37,41,25.354389,85.045892,6.442793,169.292769,jute
60,69,48,34.106107,93.411911,6.534479,43.088707,papaya
31,55,84,18.74814,18.892031,6.678833,74.016253,chickpea
13,15,10,22.671498,92.237747,7.033995,102.232064,orange
109,11,53,24.955461,85.642032,6.747598,48.890924,watermelon
116,6,48,27.960668,91.922327,6.518944,21.155567,muskmelon
80,57,24,22.038614,60.09998,6.792977,95.452313,maize
137,40,18,24.246211,79.902978,5.887483,70.685649,cotton
30,71,21,26.357576,48.080809,5.892582,153.034642,pigeonpeas
117,54,17,24.059341,80.986111,6.36779,103.695362,cotton
36,16,27,27.684951,94.733159,6.097808,170.865768,coconut
27,54,19,27.492501,84.809731,6.726857,55.18311,mungbean
8,58,24,23.973258,67.808181,6.423818,66.167814,lentil
101,29,30,26.13002,53.771826,6.519893,181.635515,coffee
4,38,16,27.90063,54.572459,8.826675,45.740425,mothbeans
96,59,40,25.051027,80.532905,6.894077,150.841666,jute
117,43,21,23.81507,77.47971,6.108872,63.13608,cotton
23,20,38,21.539676,92.099662,6.314857,101.582831,pomegranate
30,62,23,33.321423,54.576907,5.500998,198.936553,pigeonpeas
37,25,29,27.065288,93.803482,6.19622,149.85524,coconut
55,63,51,30.026772,92.026847,6.294011,163.076993,papaya
63,55,41,24.346749,86.821559,7.106793,175.811655,jute
3,33,32,32.162373,46.604683,5.74336,90.917099,mango
66,40,24,23.620744,59.042323,6.488245,69.057467,maize
95,35,39,24.705829,80.537225,6.297418,181.724004,jute
103,54,21,25.49076,77.258163,6.336025,107.113059,cotton
112,8,53,25.892259,85.494853,6.540939,41.528871,watermelon
29,60,23,25.141375,56.35251,6.42333,192.712437,pigeonpeas
96,35,33,24.330055,57.136428,6.835705,164.535243,coffee
38,13,38,24.944421,88.992111,6.250514,103.410479,pomegranate
107,19,31,25.640809,60.525233,6.476598,166.700036,coffee
16,38,24,27.783163,83.696607,6.404945,43.141087,mungbean
42,68,46,31.655516,92.474865,6.394941,133.682247,papaya
101,16,47,25.079101,84.077959,6.387945,41.278538,watermelon
23,57,21,28.076332,52.55709,6.778982,182.91325,pigeonpeas
87,9,51,26.024014,86.501952,6.630967,43.0411,watermelon
92,53,24,22.327506,60.376331,6.405324,61.181929,maize
20,37,31,29.738401,49.805512,5.46984,77.861754,mango
27,133,190,27.986226,83.737887,5.918932,71.557963,grapes
14,42,25,28.126868,86.257333,6.502266,49.861985,mungbean
87,49,23,22.871434,59.528689,6.229014,73.6312,maize
46,75,21,25.242448,66.985604,6.522647,68.665512,blackgram
5,143,203,22.797757,93.7367,5.929766,116.586458,apple
107,44,24,26.201658,82.80215,6.158326,86.748335,cotton
38,11,41,20.428474,86.388912,6.367717,103.152167,pomegranate
68,37,17,22.326886,62.313953,6.02979,80.215938,maize
8,21,12,29.391379,91.919201,7.245098,100.918601,orange
28,69,19,22.515218,63.482704,6.40472,49.95009,lentil
38,16,33,26.925879,93.756176,6.020905,149.932386,coconut
53,65,82,20.199224,18.426343,6.942038,77.6672,chickpea
53,71,83,19.248584,16.701645,7.471623,79.771199,chickpea
25,72,21,30.647835,63.246004,6.902843,70.540993,blackgram
36,65,23,30.713081,58.32508,5.700409,192.581037,pigeonpeas
92,57,22,21.955499,59.251899,6.509029,107.776185,maize
15,140,192,31.835383,82.747394,6.012314,71.5383,grapes
25,65,80,18.607179,17.744212,7.445301,68.647868,chickpea
115,12,48,27.945248,91.626641,6.620422,20.165371,muskmelon
18,77,16,24.125286,63.358978,6.884035,69.223487,lentil
36,66,76,19.059822,17.32631,6.954462,99.748589,chickpea
87,6,50,28.817905,93.175663,6.411689,20.71367,muskmelon
33,49,45,32.457385,92.739985,6.826971,45.5971,papaya
26,16,6,28.042308,92.170755,6.923208,114.040713,orange
46,60,16,30.265063,64.667692,6.421358,66.558515,blackgram
41,63,53,29.491255,91.942691,6.198747,162.141002,papaya
90,36,29,24.984923,58.181527,6.736589,191.572662,coffee
32,19,29,29.741572,49.586325,5.850754,89.290228,mango
24,21,6,18.8711,92.344087,7.557412,117.106723,orange
89,15,49,28.672767,91.927938,6.859611,22.065132,muskmelon
42,75,19,17.612499,21.791224,5.728496,112.600402,kidneybeans
38,122,196,24.218002,82.451224,6.103266,67.612002,grapes
67,67,53,31.153999,91.390647,6.539648,56.44937,papaya
25,80,17,25.206428,65.797403,6.235221,69.093603,lentil
12,143,204,22.261453,91.313667,5.974634,124.957673,apple
20,44,22,28.883061,85.37148,6.071337,42.214458,mungbean
98,51,36,22.733284,81.928927,6.436561,237.736812,rice
7,57,17,28.123591,84.898723,6.689977,55.242048,mungbean
3,7,12,22.755595,93.06456,6.805394,110.083536,orange
36,142,193,25.814018,83.127935,6.237782,68.913781,grapes
81,40,44,24.901312,75.127763,6.708066,176.324926,jute
38,138,203,23.231153,91.668102,5.979933,113.182478,apple
9,14,32,27.954138,93.565565,5.984057,218.419447,coconut
9,21,25,31.192084,49.353656,6.056845,86.249721,mango
106,26,30,24.852105,63.064855,6.793597,198.023988,coffee
32,23,9,24.640776,91.22863,7.132584,109.41083,orange
118,41,16,23.954761,79.235158,5.688098,95.417947,cotton
33,51,19,28.204647,84.375147,6.598639,50.278608,mungbean
13,37,24,28.987919,84.349046,6.291629,57.539132,mungbean
12,141,200,20.289514,82.23028,5.978696,66.71694,grapes
43,80,21,19.67971,20.750504,5.647319,137.948607,kidneybeans
19,51,20,28.059618,82.484628,6.543046,40.758845,mungbean
93,16,48,27.927171,92.483708,6.714906,25.517793,muskmelon
118,7,54,28.421837,92.493691,6.640687,23.553397,muskmelon
45,73,18,29.628557,63.385955,6.953484,70.270076,blackgram
27,137,200,25.552453,82.083233,5.778007,65.318568,grapes
38,47,50,22.917237,92.649859,6.612227,103.813858,papaya
36,19,37,20.833177,92.293813,6.296818,107.271312,pomegranate
117,17,45,24.541053,85.71889,6.343524,43.633925,watermelon
113,7,53,28.650926,92.888284,6.481962,24.142006,muskmelon
97,17,51,28.522722,92.950083,6.763529,28.727963,muskmelon
116,11,53,27.906901,92.345214,6.555265,25.025296,muskmelon
99,58,40,25.215747,78.961463,6.932326,197.93923,jute
16,133,205,22.516127,91.786918,6.262287,111.283401,apple
34,26,6,20.666877,93.208353,6.612965,103.404661,orange
85,19,47,26.241459,85.392114,6.942629,43.745362,watermelon
92,34,26,26.271612,58.032983,6.555894,186.526601,coffee
118,28,35,28.391715,65.062634,6.986324,190.020503,coffee
1,17,8,21.245722,92.939571,7.707412,107.276501,orange
116,93,52,28.318181,81.939625,5.939142,116.997286,banana
22,74,24,29.525138,66.121422,6.535211,73.515372,blackgram
29,120,196,22.209873,92.553722,6.033203,103.741837,apple
1,9,35,27.842267,94.142788,6.138706,182.034634,coconut
37,66,47,30.950795,91.664479,6.787142,195.326558,papaya
23,27,34,30.82885,50.109025,5.530293,85.603034,mango
98,75,46,27.604721,82.350702,6.052838,92.095858,banana
15,46,21,28.285558,50.990926,8.439571,46.396407,mothbeans
26,23,7,25.257699,92.541403,7.238385,108.237269,orange
55,54,54,31.490103,91.850915,6.473253,85.415384,papaya
121,48,24,24.017695,76.08319,6.269311,78.716278,cotton
80,44,40,24.431523,83.07857,6.262502,253.374508,rice
83,93,45,26.541102,79.416256,5.57981,94.087517,banana
6,36,21,24.598349,46.767669,5.701192,64.887116,mothbeans
2,70,23,26.417179,63.656105,6.906502,68.206704,lentil
101,15,46,27.996119,92.245713,6.424203,23.367057,muskmelon
24,29,29,27.547823,92.944587,5.87292,222.608135,coconut
82,92,51,27.926168,79.13381,5.929843,102.168582,banana
31,56,82,18.190786,15.421829,7.288613,98.268587,chickpea
60,75,20,20.318074,20.161251,5.742212,116.72225,kidneybeans
7,69,22,25.953835,64.447556,6.759445,52.474166,lentil
28,62,18,20.817999,19.481889,5.756472,118.439009,kidneybeans
118,37,33,25.697526,60.072435,6.895432,168.698513,coffee
92,94,46,28.640862,80.032862,5.895587,101.941645,banana
107,8,52,28.424932,91.248123,6.198821,21.444757,muskmelon
35,11,43,22.220511,88.798545,6.155586,108.792043,pomegranate
32,133,202,23.442412,93.356314,6.045737,106.683618,apple
29,18,34,25.485672,97.176173,6.228947,144.06058,coconut
14,72,22,23.748977,63.699117,6.708999,55.637026,lentil
34,45,52,31.044957,91.967972,6.894517,174.83506,papaya
7,51,22,26.704079,55.404464,7.890261,36.184292,mothbeans
59,74,24,32.709996,64.521992,6.888054,71.067162,blackgram
39,25,26,27.00292,95.733552,5.79808,216.846534,coconut
48,59,77,18.858561,14.551517,6.271496,73.310171,chickpea
60,41,38,24.515836,76.785479,6.800354,170.665628,jute
53,51,47,33.925407,92.216584,6.268127,145.182886,papaya
30,57,25,19.681368,19.256935,5.660049,126.859334,kidneybeans
33,76,23,19.464431,51.447338,5.888264,162.795551,pigeonpeas
27,23,9,22.789598,91.85856,7.049236,106.721568,orange
36,68,22,17.714412,20.183652,5.689331,100.891088,kidneybeans
15,121,199,22.150746,94.318522,5.836596,107.82364,apple
21,34,29,31.460664,50.527219,5.419349,74.318029,mango
82,8,49,29.035895,91.917867,6.418229,22.36798,muskmelon
94,37,44,24.842284,79.815777,7.104058,195.726438,jute
10,25,31,32.619816,49.189066,5.017127,75.131323,mango
102,9,53,25.066003,85.437219,6.584734,43.607884,watermelon
71,37,44,24.558529,81.055257,5.980316,209.818697,rice
76,52,44,25.013543,84.758449,6.499706,167.998676,jute
39,18,28,29.821246,52.976906,5.444714,90.064585,mango
31,60,20,28.750963,50.654764,5.557506,165.685011,pigeonpeas
28,65,20,19.400683,20.31566,5.660666,126.412565,kidneybeans
44,64,23,30.713122,65.032434,6.476838,68.902385,blackgram
34,67,19,28.422219,67.147709,6.996691,71.634903,blackgram
90,93,49,28.37469,78.979759,6.005384,102.086701,banana
17,70,20,23.061815,65.280959,7.085243,41.402418,lentil
44,58,20,17.539449,21.693182,5.68837,120.521445,kidneybeans
95,79,48,26.416834,82.837501,6.192485,106.711428,banana
25,144,192,27.231836,82.627687,6.000394,69.603214,grapes
34,55,19,25.435912,35.840792,6.292871,148.442342,pigeonpeas
23,68,20,27.479651,66.526468,5.752231,62.473858,lentil
11,13,40,20.518442,90.068617,5.847572,109.405373,pomegranate
137,56,18,23.50386,80.382594,6.381699,88.778856,cotton
60,68,82,18.424481,17.892886,6.791314,82.932732,chickpea
63,53,21,24.119046,58.844462,6.378877,90.080591,maize
25,123,200,22.082113,91.926613,5.94708,108.292256,apple
43,57,22,32.434717,63.564489,7.017647,65.559264,blackgram
2,142,197,22.091886,93.066104,6.088669,103.632293,apple
18,28,32,30.875239,45.553768,5.756412,69.168797,mango
99,74,52,26.806936,79.874373,6.034035,116.626892,banana
4,130,198,23.128488,92.417934,6.204329,105.799211,apple
128,38,17,22.21662,82.486216,6.270883,100.43577,cotton
99,59,37,25.420804,82.688985,6.409683,259.823666,rice
21,75,22,30.215649,65.8313,6.769681,65.948492,blackgram
82,16,54,28.742979,93.152759,6.392056,27.817459,muskmelon
119,13,50,25.005162,85.264301,6.612809,41.063884,watermelon
109,29,34,25.589958,62.761101,6.549309,192.480559,coffee
109,9,49,25.364817,84.931395,6.604859,40.798937,watermelon
61,44,41,24.247421,81.191822,6.832895,161.726544,jute
34,71,81,18.997717,16.192816,7.380997,77.08281,chickpea
70,56,38,24.460959,83.706668,6.756365,176.114474,jute
10,35,20,29.613889,85.771722,6.515213,43.486256,mungbean
8,121,192,26.738102,82.434371,6.427317,69.170552,grapes
80,49,41,24.751854,76.629876,6.69075,150.47531,jute
18,58,17,29.338123,84.778396,5.968652,45.274247,mungbean
8,126,204,21.415315,92.84158,6.110521,118.892748,apple
15,132,192,24.840191,83.953126,5.950821,73.211261,grapes
11,7,27,26.822499,93.886973,6.445796,212.805497,coconut
21,41,19,28.58566,50.404215,7.289951,43.350012,mothbeans
70,46,17,23.172001,59.230604,6.607684,87.334871,maize
12,13,34,26.662681,95.637246,6.329107,183.36024,coconut
35,10,42,20.679017,92.051998,6.535277,101.645254,pomegranate
77,53,44,24.73522,80.521863,6.395394,181.847179,jute
82,84,53,26.752773,79.547381,6.126347,105.615616,banana
25,59,23,28.083981,49.69613,4.936002,94.319636,pigeonpeas
55,76,18,29.140919,65.598524,6.540973,68.507098,blackgram
66,57,41,24.714867,82.365119,6.381052,267.704097,rice
20,55,22,26.382063,46.663468,5.34038,180.691867,pigeonpeas
37,34,29,31.137887,51.3636,5.555142,80.60248,mango
25,7,44,20.329976,91.954853,6.648547,108.033046,pomegranate
40,121,192,23.88513,82.605879,5.848933,68.03721,grapes
20,129,205,22.479291,91.822437,6.049705,107.120009,apple
46,71,18,25.113764,66.605978,6.774175,73.431449,blackgram
9,30,7,24.435696,93.254724,6.749087,100.493274,orange
90,51,18,21.34252,58.378703,6.166375,63.01337,maize
94,18,35,25.996582,54.977427,7.055199,161.566416,coffee
107,9,45,28.425872,92.840116,6.543971,26.881139,muskmelon
46,80,18,21.128164,19.010195,5.608332,112.463345,kidneybeans
19,136,205,22.655355,82.307913,5.897169,70.891187,grapes
23,75,23,26.188044,55.129064,5.780736,190.656681,pigeonpeas
111,39,34,26.794619,67.972505,6.855582,161.148874,coffee
26,22,7,24.059843,90.886416,6.775549,104.712847,orange
85,85,47,27.821669,82.226892,5.809283,117.330471,banana
18,19,34,29.291886,52.29098,4.931931,72.572414,mango
19,130,197,25.393535,82.683609,5.966487,67.802164,grapes
38,79,15,24.618743,63.706048,6.73619,48.443552,lentil
